hate_offensive	RT @SunFlowerTrue13 @ThoughtsOfRandy Im speaking on Ho niggas + hoe niggaz probably don't dig natural styled hair period...
hate_offensive	I can't take you hoes serious because she everything a nigga need in a woman.. Some of y'all just look good &amp; that's it.
hate_offensive	&#8220;@Stamp_Denise: @DJsir_freshley it's almost been 10 yrs. You haven't had ONE gf since, u just been fckn hoes huh.&#8221; http://t.co/9BGr2766k8
hate_offensive	&#8220;@KingDakkar: These hoes out of control https://t.co/hZmf5maYva&#8221;LMFAOOO
hate_offensive	@jeronimosolano don't be a pussy! Just talk to her more and be more of a friend so it doesn't seem as hard.
hate_offensive	@MaricelaBela stop being bitchy bitch
hate_offensive	if ah nigga beefing wit u dey gon try to fuck ur bitch just to kill u slower....
hate_offensive	RT @laydeesweets: Exactly!! &amp; i miss you bitch! @VivaLAJuicyy69
hate_offensive	Bad bitches every where
hate_offensive	RT @LilReese300: Bitches gone do wat bitches do...#300
hate_offensive	RT @jessietorr: yeah "basic bitches" are a thing but how many straight white men do you know who are all the same and SO boring??
hate_offensive	&#8220;@RonStackin: i got money , guns , gold , bitches nd stacks nigga fuck this net beef have my shooters get at niggas&#8221; a Bring dat Friday den
hate_offensive	@pot_headed yeah I tend you grab ass &#128075;and smack bitches in the morning . I don't think you can hang lol&#128514;&#128076;
hate_offensive	@Prophzilla I honesty think the internet is just full of retards.
hate_offensive	It's Some hoes out here tonite &amp; I got Shawty wit me
hate_offensive	@RottenStench  Tanks a lot dare mr. Pubes. I love my Uncle Tom :)
hate_offensive	Nelly got all the hoes singin lol
hate_offensive	It's official. I leave America January 3rd. See ya bitches in February.   Have fun with winter for me.
hate_offensive	Cute ass niggah. http://t.co/h0SQoPTYfX
hate_offensive	Dead af, stupid bitches still talking shit &#128514;
hate_offensive	My nigga dm'd a bitch and said "ur eyes are so beautiful they melt me" lmaoooo nigga thought he was reading a romantic comedy movie script
hate_offensive	My eyes feel so chink eyed
hate_offensive	If you're not attractive .... bitch you ain't making my drinks...! TF you think this is.?
hate_offensive	RT @letsquotecomedy: Trying so hard to resist the urge to smack a bitch http://t.co/LtDBNLmOVu
hate_offensive	RT @_imREDhoe: heard a bitch say im ugly but ha nigga thank different &#128523; you say you mainline he dont treat me no different &#9996;&#128540;
hate_offensive	You bitch like to text emojis
hate_offensive	@DriveMy_Lexis yasssss bitch yasssss &#128525;
hate_offensive	RT @KaliKushDoll_: Lovee this bitch istg @HaveMercyyy !!! http://t.co/WkczWwG6
hate_offensive	@nicole_steines whatever you fucking pussy &#128514;
hate_offensive	every time this bitch makes a status about guys she texts me like whatttt loll
hate_offensive	ion care who my niggas date b if the bitch make you happy and you cool with her then do you
hate_offensive	@dantoomey2 fuck you faggot
hate_offensive	RT @AnAbsurdBird: Of course the day I nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230;
hate_offensive	Never been a bitch!
hate_offensive	&#8220;@ChanelleLeee: you boney little hoe "@wizkhalifa: Smile for the day. http://t.co/DcXdFtjSjt&#8221;&#8221;  This is funny? :/
hate_offensive	@Groovy_Ear straight up your hoes can wait !
hate_offensive	@efethegoddess Wuw. Am not wun uv ur hoes dnt send mi pics
hate_offensive	RT @If_ItAint_B: Miami isn't a good city at all...don't believe the shit you see on TV that city is trash.
hate_offensive	RT @BenevolentDjinn: I hate seeing women carrying on about how they could fuck somebody's man. Ok??? Trashy ass bitch.
hate_offensive	@MANIAC3X buck beaners &amp; security started pushing him &amp; that jetsgreen faggot around
hate_offensive	@Growword no, that nigga goin to work. Quit tryin to kill a nigga's vibe you broke bitch
hate_offensive	She come to visit and the pussy too good, she gotta move to the city within 3 months after yall first fuck or it ain't gon work.
hate_offensive	@DeAdJAkE i just cant stand how people get all fucking amped about it, especially whiny bitches that even get scared at it
hate_offensive	@RishaaWilliams byee iverrishaa &#128514;&#128514; ghetto ass name
hate_offensive	bitch I seen them tricks before #haannnn foh
hate_offensive	My lil bitch just called me, said she needa break. But you can leave.. Cuz bitch I'm doin GREAT!
hate_offensive	When bae dodges hoes cause he only want you &#128525;&#128553;  &#128514;&#128514; http://t.co/bLYYoLtP0k
hate_offensive	#porn,#android,#iphone,#ipad,#sex,#xxx, | #SmallTits | Small tits ghetto whore fucking with not her stepdad http://t.co/Ay6gRNTOUw
hate_offensive	@davidly62793584 hahahaha, aw nut... We should try and capture that cunt
hate_offensive	Ain't been on this hoe all day haha #FWM
hate_offensive	This is fucked up lmao #whore #bitch which one are you? #cheaters better go to maaco #dead http://t.co/nQ56ZkPjhj
hate_offensive	what to do when your ear hurts like a bitch?
hate_offensive	Ugh like I hate when my momma get to talking all proper like bitch stfu.
hate_offensive	This is why no one likes you. Because you're a bitch. And a slut.
hate_offensive	RT @TheVoiceOfMiami: A lot of y'all hoes pretty until a nigga enlarge that avi...
hate_offensive	Treatin yo hoe like she yo bestfriend.. Like thats wifey
hate_offensive	@CayMarieee omg bitch go to sleep it was JUST a coincidence huh ? &#9995;&#128514;
hate_offensive	@kieffer_jason meet up then and stop hitching out and back your words up pussy
hate_offensive	@beenlame @FuckTraVonn faggot
hate_offensive	RT @YoungCoke__: "@1stBlocJeremiah: @1stBlock_Rody yu ah hoe"lmfao,
hate_offensive	RT @DarrionDaDon_: Kobe: "That's why yo man want me hoe"  guy holding his face: "Omgod kobeshia shut up" &#128514;&#128514;&#128514;http://t.co/2BfbfBVlVA
hate_offensive	&amp;&amp; when Tha bitches start hating &#128553;&#128553;&#128129; that's wen a bitch lost me &#128588;&#128168;&#128591;&#128175;&#9996;&#65039;&#128581;&#128064;
hate_offensive	sprayed da vee wit peppermint oil hopefully dat fuckin spider leaves or dies.. I hope dat bitch dying slow right now
hate_offensive	Ion like the ho cause she talk to mf much with ha real butt ugly ass dumb young ass ho &#128553;&#128074;&#128522;&#128299;&#128591;&#128079;&#128530;&#9996;&#65039;
hate_offensive	' I thinkkk shee knows , about , maaaa otheeeeeeeer bitch &#1041219; .
hate_offensive	OMG&gt; I was throwing beer bottles on street and yelling at drunk homeless people to stop harassing the trannies.... #Game6 #torturebaseball
hate_offensive	These bitches dont want no boyfriend ... They want a pimp
hate_offensive	Gave dat bitch da Spirit of the Dragon
hate_offensive	RT @kep0ne: @quanb24 you bitch ass nigga
hate_offensive	She is not a "whore" she a ho
hate_offensive	Hanging out with guys does not make you a hoe
hate_offensive	Cuh, this is our SCRUM&#9994; #FallSevens #DisTONGA #NiniWubbsMe We're finna smash some bitches&#128170;&#128079; #Rugby http://t.co/6VufVaO2ek
hate_offensive	Makem eat my ass since eating pussy ain't major nomore &#128175;&#128553;&#128514;&#9996;&#65039;&#128584;&#128129;&#128079;&#128522;
hate_offensive	RT @D_41395: Wake up like fuck my life, life's a bitch but she better fuck me right
hate_offensive	Always a good sesh wit my niggah blakk
hate_offensive	"@BaylaaGottaBody: &#128514;&#128514;&#128514;&#128514; I ain't shit ." Damn Skippy lol
hate_offensive	@WolfgangAbedeus @NickFilancia80 @clair3ismon3y You can tease this dick faggot
hate_offensive	About to go watch dis bitch birth the devil #kinky @APTheCreated
hate_offensive	@__Black_Jesus yea I forgot I was talkin to a degenerate faggot
hate_offensive	I love living in Minnesota. The weather is bad enough for people to bitch about it but we don't have anything serious. Stay safe east coast
hate_offensive	@Get__Em__Craig lol I will be there in the morning hoe
hate_offensive	@true_east_ @TroyMadden yall trash but @thEMANacho cold
hate_offensive	Your bitch playing games? I may be the joystick
hate_offensive	I hope i trip and fall into some pussy, tunechi
hate_offensive	@DaniellaParella no I wuz just making a general statement. I've never called u a bitch
hate_offensive	@kittty_jpg @SteeZeyFLOW @nosfiend215 at least im not black bitch your parents left you in the mcdonalds parking lot after you were born
hate_offensive	Apple sauce, bitch.
hate_offensive	Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot
hate_offensive	RT @WBeezy_: "@I_DontKIAra: my pussy dry 24/7 &#128530;" http://t.co/yPvNTYdU28
hate_offensive	I swear these hoes *aint got nothing on you * &#9996;&#65039;&#128522;&#128591;
hate_offensive	RT @ErikCochrane: @tonydecola &#128514;&#128514; my nig
hate_offensive	" running round here like some brand new pussy thats bout to get fucked "
hate_offensive	#2013TaughtMe how pussy feels &#128514;&#128076;
hate_offensive	' Fuccccck that was ma niggah from Cali swag &#1041222;&#1041216; R.I.P Jayare .
hate_offensive	@Nreid27 lmaoo you're the pussy who will call the cops. Also if I wanted to find yu I would. But I'm not gonna waste my time with you
hate_offensive	Marijuana turn good pussy great..
hate_offensive	RT @slimthugga: U a nurse &#128514;RT @Blaccstone: @slimthugga you a clown boy You music is trash.... I dare you say something back I bury your Bit&#8230;
hate_offensive	In the words of lil Debbie "I'm that bitch"
hate_offensive	@Jo_clark6 @breezysofresh24 no homo bro love ya to!! Lets get some 151 an some Malibu rum!! Tech 9 this bitch haha
hate_offensive	@freddurst shut up faggot, no one cares
hate_offensive	The whole afternoon has been about the "deep voiced bitch"
hate_offensive	#firefighter is a job for white trash
hate_offensive	Niggas is bitches
hate_offensive	Lock 5 fat bitches in 1 room for 5 days with just 5 Mcdoubles. Now that's hunger games
hate_offensive	Fuk wit a real nicca
hate_offensive	DIVERSITY: Chcgo Blck Pstr Flooded w/ Dth Threats Ovr Endorsement Of GOP Candidate: &#8220;U Sellout Uncle Tom Ass N*gger&#8221; http://t.co/vcBWzkyeDv
hate_offensive	" &amp; you might not get ya bitch back &amp; thats that "
hate_offensive	RT @BroganWebber: Beyonc&#233; is trash.
hate_offensive	@DeezNutsDoe I'd hate feeling like a faggot too punk ass hoe
hate_offensive	Pennsylvania is white trash and is so are all Pennsylvanians.
hate_offensive	"@kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it" Savage
hate_offensive	These bitches irri.. irri irri..irri irri
hate_offensive	RT @Keepingupw_jr: I respect those niggas who respect their girls &amp; dont pay them hoes no attention . Salute to you !
hate_offensive	@mrrickyguevara lmao why would we respect him then? he's a hoe if that's true
hate_offensive	@feliciawolfee thanks hoe&#128522;
hate_offensive	RT @FemaleTexts: "You're such a bitch"   Me: http://t.co/XfRnQ6UM1O
hate_offensive	@GirlThatsVonte shut up bitch
hate_offensive	Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;
hate_offensive	RT @lovelyDOMO: when a bitch trying to flirt with my niggga ..... I be like ...... &#128129; https://t.co/sAqUurmEzI
hate_offensive	I was damn near flossing with the bitch's tampon string. Awful &#8220;@TaeCocky: Have anything stopped you from eating pussy? If so what was it?&#8221;
hate_offensive	The bitches are back http://t.co/3fpjQJvjUh
hate_offensive	RT @FIawless_Beauty: RT if you pledge allegiance to the pussy
hate_offensive	RT @Rob_San9993: @214bighappy gunna have me screaming at bitches and shit..lol
hate_offensive	lmaoooo RT @ToeKnee2GX: Lol OK pal RT @AceHudsonJr: what bitch gone tell me no? TUH! http://t.co/toEa3cZjDF
hate_offensive	RT @ThatBoyAdo: @tonykivarkis @Atoma87 lmao y'all some fags http://t.co/MN0TF3dgo7
hate_offensive	RT @BestOfFOD: These 5th grade hoes ain't loyal&#128514;&#128557; http://t.co/vU3xNaLags
hate_offensive	&#8220;@fabbymichelle: brian stfu &#128548;&#128079; its twitter i could retweet anything&#8221;don't make me bitch slap you again &#128075;
hate_offensive	@StephyRae7 where have you been hoe
hate_offensive	RT @__DatTootieGurl: "@1stBlocJeremiah: These hoes got more bodies than a cemetery&#128056;&#9749;&#65039;."
hate_offensive	RT @koleworld4: but i don't fck with broke bitches &#128524;
hate_offensive	RT @POONsoaker: Y'all so trash @Cowboys
hate_offensive	Millions of niggas can rap. Can any of y'all make music? Like a quality song. Not just you spittin bars. Shit you can play wit the bitches?
hate_offensive	I hate when people call me "mate". Were not in England you fucking twat
hate_offensive	Which mean you hoes too STUPID ion want it around me #youhavejustbeenBLOCKED &#128679;
hate_offensive	RT @AzlanTheGoat: Females always talk about how on point their nails and eyebrows are, okay bitch your personality is still shit though.
hate_offensive	@MichhelleAshley its the truth... We dont love these hoes &#128581;
hate_offensive	&#128557;&#128557; RT @KingHov1313: Niggaz get free pussy off of bounce beats alone!&#128584;&#128557;&#128557;&#128557;&#128557;
hate_offensive	Idk how I have friends I'm so blunt and sarcastic people probably think I'm a raging bitch.
hate_offensive	Brag bout your hoes, you prolly get 0 to no pussy.
hate_offensive	&#8220;@ResiDinero: "@jenny_dalli: @ResiDinero I threw them hoes away" you also just threw yo life away&#8221;bruhhh &#128557;&#128557;&#128514;&#128514;&#128514;
hate_offensive	the devils been sending his workers to get at me lately... pussy fuck boy try harder.. can't let'em throw me off my 1... 2ssss
hate_offensive	Instagram have you looking at motherfuckers like "Who the FUCK does this bitch/nigga think she/he ISSS"??
hate_offensive	I like weed brownies and cookies, im straight but seein crooked, got muh trippy kit hope i trip and fal into some pussy #tunchei
hate_offensive	RT @illi708: the easy way out RT @BiggieBOSSMane While you females calling them hoes asking if they want ketchup with they fries. http://t&#8230;
hate_offensive	RT @Partyprobs: If you open a beer and don't finish it you are what is known as a little bitch
hate_offensive	RT @CHlLDHOODRUINER: gotta keep these hoes on point http://t.co/gWeFICReBH
hate_offensive	The fourth hokage was a little bitch!! Like, nigga can't even take down a bitch ass fox!
hate_offensive	RT @RappersSaid: When Kanye said "I don't need your pussy, bitch. I'm on my own dick." http://t.co/6eeLUmjbme
hate_offensive	RT @LeanandCuisine: bitch where you see a Katy or perry in that pic RT&#8220;@howlilwayneraps: Katy Perry is so fit &#128525;&#128525; http://t.co/cyclTBkPNO&#8221;
hate_offensive	Im never cuffin unless my bitch grown or act grown. I can't deal wit lil girls nbs
hate_offensive	@youknowmaxwell these hoes don't want no help but they want all the help
hate_offensive	@WhosJuly 1) He's a faggot and I don't like him. 2) I'm on the other side of the state.
hate_offensive	Funnie watching my nig interview on ESPN
hate_offensive	Niccas been deerin me err weekend but I bet I hit dat A dolo dis weekend if niccas playin &#9996;&#65039;
hate_offensive	Maybe I shoulda informed my cousin of my social anxiety before taking me to this over crowded bar. On the bright side Texas has hott bitches
hate_offensive	@DSwaggin6_ @_JustDavilaa @xaviee_21 @Quise4144 look at ur avi u fag
hate_offensive	Pulled up on this coco ratchet on my way home &#128514;&#128557; @@kayysavage yes bitch
hate_offensive	@On_Point_Prg @Fempop @WendyDavisTexas Did you take a picture of your pussy I hope you super sized it because it's huge grand canyon size
hate_offensive	RT @jacksondundan: Ever look at a bitch tweet and was like "Bitch Stfu"? &#128514;&#128514;
hate_offensive	RT @Coley_Cee: @lil_aerii yeaaaaahhhh, like relationship wise. So I was like oh no not my Reedzy Thuggin, bitch suppose to thug it out!
hate_offensive	i havnt fought a bitch ina minute. .cant wait.
hate_offensive	So to the fat, toothless, sack chasing bitch that just yelled at me from her busted ass van window. Fuck off and get a real job
hate_offensive	when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;
hate_offensive	That shade of faggot clashes with your eye color.
hate_offensive	RT @zLuketheDuke: @TonyJRodriguez just a bunch of rednecks hammered for three straight days
hate_offensive	RT @igbanamibani: &#8220;@DevJayAintShit: these hoes ain't loyal &#128557;  https://t.co/TSb0xljRNy&#8221;lol
hate_offensive	@B_McC10ud that's meant toward my dads gf shes a bitch dude
hate_offensive	@GrizzboAdams @wyattnuckels fuck you bruh you didn't show up fucking pussy
hate_offensive	She was like ima need you to write a statement. Bitch write yourself a diet! It's always the old people trying to snitch, bitch
hate_offensive	That's a mighty big bitch in the Saran Wrap dress lol.
hate_offensive	@red_daddy17 @lilJohn_Fnv9 man fck dat tranny.... Juwanna man ass nigga....
hate_offensive	RT @JosephTheFlyGuy: Crazy girlfriends usually love you longer &amp; got the best pussy .
hate_offensive	@justinclark_5 oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao
hate_offensive	RT @vickyBeanMr: When u with yo main bitch and you see yo side bitch in public http://t.co/scmkp1nYGU
hate_offensive	we need to pile some hoes in the back of Ross' car
hate_offensive	RT @HeyZeus666: I think most men cheat because they're addicted to that new pussy smell.
hate_offensive	Backdoor is open: them hoes will let you fuck em in the ass. Usually an extra charge plus the rate you agreed upon.
hate_offensive	I'm not defending Ray Rice but that double standard is a bitch, ain't it http://t.co/PlKFb3LNEM
hate_offensive	RT @CheefPolo: i hate when bitches be like "deeper, deeper" bitch what u thought i had some spare dick in my back pocket i was saving?
hate_offensive	@noturavurage You can roll? And what you got to eat? Barter system my nig!
hate_offensive	&#8220;@bbluedreamm: &#8220;@Pouyalilpou: depressed but I got hoes&#8221; same&#8221;
hate_offensive	Roman on GTA IV is a pussy.
hate_offensive	pussy
hate_offensive	I'm flexing on niggas and they bitches
hate_offensive	RT @_groovymovie: &#8220;@Shane_A1: Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;&#8221; smfh shit like that kill me
hate_offensive	why you think ol niggas wit no money dont even care about swag, rockin sandals wit velcor straps, they aint checkin for bitches
hate_offensive	"@iAMPickUpLines: You can call me Fireman cause I turn the hoes on."
hate_offensive	Are pet guinea pig is about to die this fucking blows :/
hate_offensive	RT @wegomakeit: pussy pussy pussy i smell ya frum bout a mile away&#128564;
hate_offensive	RT @billmanoussakis: Sinclair hoes don't care how fat they are. They all still wear yoga pants and belly shirts....
hate_offensive	I'm 26 you bitch
hate_offensive	RT @MileyCyrus: i know what color my skin is. you can stop with the friendly reminders bitch.
hate_offensive	RT @RaqiThunda: The trick of reality tv is making tacky bitches seem classy &amp; badgering real women with real ethic into submission. It's a &#8230;
hate_offensive	Ya bitch aint bad nigga, u aint got no taste
hate_offensive	Where are all those whiny bitches when Kris left? How come Lulu ain't gettin shit?
hate_offensive	None of my bitches can stay over
hate_offensive	RT @liyyy_: yall females really be cool with cuffin hoe ass niggas &#128514; nope. couldn't be me.
hate_offensive	@Justin_Baez shut the fuck up faggot ass Knicks cock sucker your opinion is irrelevant fag
hate_offensive	@rachh_burkhart grow a pair pussy
hate_offensive	I was playing music in the kitchen and now my mom keeps asking Tony "Why give a bitch your heart when she rather have a purse?"
hate_offensive	dont acknowledge these hoes.
hate_offensive	Bitches so stupid!!! Yal can't know how I'm bouta start popping bitches
hate_offensive	@Faisal_nizam khaye I can't see your freakin emojis I'm a basic bitch today.
hate_offensive	"@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;" damn &#127807;&#128064;&#127807;
hate_offensive	RT @Somaya_Reece: I am nice I am humble but I will still let a bitch know what's up! HUNNNNEY&#128133;&#128226;&#128226;&#128226;&#128226;&#128226;
hate_offensive	There it is these bitches be having joint custody dick and acting up. Understand that's part time. No benefits.
hate_offensive	@dustincarter16 bitch I was out dea and your ass was sleep
hate_offensive	Smoke good weed with bad bitch and give a good girl bad habits
hate_offensive	So I guess I want to be ghetto my dad was poor ... Not in morals or in standards my grandfather was poor... He was great man tho
hate_offensive	Briahna told me the best advice I ever gave her was that it "aint nothing to cut dat bitch off" lmao.
hate_offensive	RT @flygurlWilliams: If yo bitch only fucking with you bcuz of your money chances are any nigga with some money can fuck her?&#128563;
hate_offensive	RT @__thaRealist: Dudes a hoe had me laughin on my only pics&#128514;&#128514;&#128514;
hate_offensive	@Inkedup_Tiny ^___^ still should've walked over and said something pussy
hate_offensive	@ThatBoyAdo you didn't even catch it pussy
hate_offensive	@_theDarius bitch just be looking for my shit.
hate_offensive	RT @CzarZellem: Hey Liberals,meet @SenTedCruz, future majority leader of the US Senate.Enjoy. Payback is a bitch. #p2 #stoprush #waar http:&#8230;
hate_offensive	slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh
hate_offensive	Tanning with my main bitch
hate_offensive	RT @DragonflyJonez: I never knew it was possible to look like you were about to buy some pussy and still look cool while doing it until tha&#8230;
hate_offensive	BRUH!! RT @coldhearted9_: Them ugly hoes say a nigga arrogant...
hate_offensive	@slings_x_arrows Equality niggah
hate_offensive	Don't bring dat police ass nicca round me
hate_offensive	RT @bitchniggabob: If she called me ugly and started pushin me around. I'd run like a mother fucking pussy screaming for my mom to help htt&#8230;
hate_offensive	RT @Kerb_215: 1,2,3,4 how many niggers are in my store I knowwwww your stealing &#128514;&#128514;&#128514;, that vine still be having me weak
hate_offensive	Run it in her pussy like a crash dummy.
hate_offensive	Like she got a death touch? RT @Tenebris_cor: This bitch standing in front of me looking like rogue from the xmen
hate_offensive	RT @Lipe_the_Great: Holy fucking shit. Why is a game against a third string qb redskins team so gut wrenching
hate_offensive	"@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho" no theres two more retard
hate_offensive	RT @anthonycampos23: Lebron your still a bitch you suck nigger hope you die
hate_offensive	@eonline she looks like a real dyke now
hate_offensive	RT @Ribo333: @secupp your retarded
hate_offensive	@pablofunes_ Oh totes girl. I'm also blasting Mayday and wearing an oversized hoodie. Get at me queer
hate_offensive	This lil Thot bitch really tried to run game on me
hate_offensive	Sumn wrong wit da pussy, een tho I ain't gonn hit it Ima still make sure dat she gushy
hate_offensive	"@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC" JUDYANN'S SO PRETTY!!!!!
hate_offensive	Yo bitch wanna fuck the squad!!&#128526;
hate_offensive	It wus yo fat ass that filled out the application to work there, not me bitch.....
hate_offensive	if bitches wanna nigga, get off the couch and go fine one&#128129;
hate_offensive	&#8220;@DevJayAintShit: these hoes ain't loyal &#128557;  https://t.co/hiMKk7fYxB&#8221;&#128557;
hate_offensive	I be like nigga you's a real mark ass bitch for that lol
hate_offensive	Kick dem fucc niccas out da spot
hate_offensive	Wish i had a bad bitch tonight where they at?
hate_offensive	RT @CourtneyyKay: Cruising down the street in my 64, jockin the bitches, slappin the hoes
hate_offensive	RT @TheTypicalChick: "Why do you always wear black"   cause I&#8217;m ready for your funeral bitch
hate_offensive	RT @LMAOAtBASICS: Bitches twerk to anything , rock , country..these bitches a twerk to gospel, to take me to the king &#128553;&#128553;
hate_offensive	&#8220;@ttevy_8: i want affection 24/7 but i also want to be left alone 24/7... do you see the issue here?&#8221;fag
hate_offensive	@sportsdude53 haha not you. Just getting shit from everyone else when my second favorite team is the redlegs.....
hate_offensive	RT @UsGEMINIS: #Gemini doesn't really look back at their ex's. Some things just look better in the trash!!
hate_offensive	RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;
hate_offensive	If some one isn't an Anglo-Saxon Protestant, they have no right to be alive in the US. None at all, they are foreign filth.
hate_offensive	RT @ItsPoochFlair: That bitch ugly RT @Titsandlickher: Daughter. http://t.co/lboZMlfbOX
hate_offensive	RT @KINGTUNCHI_: Same Bitch that was down with lol theses Lil hoes funny
hate_offensive	@L20music @SALUTEmyRainbow @iHeartMe_LOTS ; My ass just won't be on that hoe!
hate_offensive	Hit me up with plans nigs
hate_offensive	RT @DedePayton: All hoes are friendly. Althea wants to say hi.
hate_offensive	RT @GabrielaAngela4: That hoe wanta 6/6.
hate_offensive	RT @NoWomanIsRight: Females say "have a seat faggot" &amp; they feel like they put a bullet in yo head
hate_offensive	RT @DaReaLNano1900: Finding a female w/o a hoe record is like tryna find a nigga w/o a felony.
hate_offensive	&#8220;@gmail_candy: It don't matter where we at this nigga always tryna holla at a bitch &#128514;&#128514; @tranSactionRAP&#8221; where. y'all. at?
hate_offensive	RT @NoChillPaz: That bitch is dirty http://t.co/gWvAnyKzoo
hate_offensive	You're irrelevant, bitch
hate_offensive	Everybody is being a bitch at my house
hate_offensive	If she a hoe I'm a hoe.
hate_offensive	RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags
hate_offensive	RT @CayMarieee: He said " like u got the money to do that "&#128514;&#9995; don't forget I'm not yo ex bitch, I ain't broke. &#128175;
hate_offensive	All the hoes know who I rock wit &#128175;
hate_offensive	@_icantmiss send that hoe &#128514;&#128514;
hate_offensive	@san_sim lol Avila... It's simple, but I live in a pretty redneck area.. So it never gets pronounced correctly
hate_offensive	"How you doing, crazy bitch?" is hilarious!
hate_offensive	@BigLovemusic Bruh that won't happen cuz I can see that big bitch or it before it strikes.
hate_offensive	idk what planet this bitch works on but on planet earth, following my supervisors instructions does not mean im "being resistant"
hate_offensive	Bitches be like im nt beefing over a niggah smh
hate_offensive	@KazAtta @thesaidabdi dont get it twisted said aint playin ny state of mind when bitches is around *clicks link*
hate_offensive	RT @___Jazsy: If a bitch tweeting about a nigga and he saying he don't mess with her , He's lying&#128533; That bitch ain't tweeting for nothing &#128527;
hate_offensive	hell would freeze over before I ever let any bitch kick me in the fuckin face
hate_offensive	RT @Yannapyt: it ain't nothing to cut that bitch off &#127908;&#127911;
hate_offensive	White trash have taken over every charity organization in the US.
hate_offensive	My managers a stupid cunt yes I said it
hate_offensive	You like them bitch niggas.
hate_offensive	If your main reason for disliking something is because it is popular there is a 100% chance you're a little stupid idiot bitch baby child.
hate_offensive	Mom just called me a rude ass hoe #rude
hate_offensive	@oak_log check yer phone nigger
hate_offensive	"My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife" &#128563;
hate_offensive	@kieffer_jason bitch am not your fam and wtf is skrong, who says shit like that get your wack ass off my page lamo
hate_offensive	RT @ThatGuyBryant28: Still the greatest tweet ever. RT @DJZeeti bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...
hate_offensive	Every chick say that she a bad bitch.
